"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @kompascom: Tim Anies-Sandi Akan Laporkan Spanduk ""Jakarta Bersyariah"" ke Bawaslu. https://t.co/oGYMiKhId0",FALSE,0,NA,2017-04-04 06:12:28,FALSE,NA,"849142605564715008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salmsabil",6,TRUE,FALSE,NA,NA
"Anies soal spanduk Jakarta Bersyariah: Fitnah murahan, sudah hafal https://t.co/1ZHla1QzOT #SMS_089605183023",FALSE,0,NA,2017-04-04 06:10:51,FALSE,NA,"849142199300354048",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","kabardanberita",0,FALSE,FALSE,NA,NA
"RT @zuhairimisrawi: Anies harus berani menegaskan kepada publik: apakah ia ingin menegakkah Jakarta Bersyariah atau Jakarta Berpancasila?",FALSE,0,NA,2017-04-04 06:10:04,FALSE,NA,"849142002180476928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","irfanTravis",66,TRUE,FALSE,NA,NA
"RT @kangmeirza: Soal Spanduk ""Jakarta Bersyariah"", Anies Sebut Fitnahnya Sistematis. Kok beda sama pendukungnya @aniesbaswedan dilapangan y…",FALSE,0,NA,2017-04-04 06:09:27,FALSE,NA,"849141848987717634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pantherawr",39,TRUE,FALSE,NA,NA
"RT @Alitingting2: Maka dari itu, pantas diduga bhw spanduk JAKARTA BERSYARIAH ini memang mereka yg pasang. Karena ide syariah memang mereka…",FALSE,0,NA,2017-04-04 06:09:11,FALSE,NA,"849141781044240384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","svargabindu",34,TRUE,FALSE,NA,NA
"RT @zuhairimisrawi: Anies harus berani menegaskan kepada publik: apakah ia ingin menegakkah Jakarta Bersyariah atau Jakarta Berpancasila?",FALSE,0,NA,2017-04-04 06:08:01,FALSE,NA,"849141488743202817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sini_di",66,TRUE,FALSE,NA,NA
"RT @datuakrajoangek: Eh tapi ada pertanyaan nih. Adakah pernyataan yg tegas dari mereka bahwa jakarta bersyariah itu fitnah?Bahwa mereka ti…",FALSE,0,NA,2017-04-04 06:07:53,FALSE,NA,"849141455629058048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariesbom2",12,TRUE,FALSE,NA,NA
"RT @mediaindonesia: Anies-Sandi Bantah Tebar Spanduk 'Jakarta Bersyariah' https://t.co/3KOlLEMaNu",FALSE,0,NA,2017-04-04 06:05:37,FALSE,NA,"849140881886109697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pasar_iko",2,TRUE,FALSE,NA,NA
"RT @JokoHQ: Ini para penggagas Jakarta Bersyariah. Marketnya Anies. Nggak mungkin dibantah isi spanduknya. https://t.co/nOfa6ZIFSk",FALSE,0,NA,2017-04-04 06:05:15,FALSE,NA,"849140792052424705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yudihliang",101,TRUE,FALSE,NA,NA
"RT @kangmeirza: Soal Spanduk ""Jakarta Bersyariah"", Anies Sebut Fitnahnya Sistematis. Kok beda sama pendukungnya @aniesbaswedan dilapangan y…",FALSE,0,NA,2017-04-04 06:03:21,FALSE,NA,"849140312014438400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pranadisapoetra",39,TRUE,FALSE,NA,NA
"RT @kangmeirza: Soal Spanduk ""Jakarta Bersyariah"", Anies Sebut Fitnahnya Sistematis. Kok beda sama pendukungnya @aniesbaswedan dilapangan y…",FALSE,0,NA,2017-04-04 06:03:01,FALSE,NA,"849140229227266048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","svargabindu",39,TRUE,FALSE,NA,NA
"RT @MasTBP_: Jadi kalau pilih Anies-Sandi nantinya Jakarta Bersyariah? Trus Indonesia jadi Negara Khilafah? 
So sorry deh Gue<ed><U+00A0><U+00BD><ed><U+00B1><U+008E> https://t.co…",FALSE,0,NA,2017-04-04 06:02:25,FALSE,NA,"849140079943536641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristineeYws",34,TRUE,FALSE,NA,NA
"RT @zuhairimisrawi: Anies harus berani menegaskan kepada publik: apakah ia ingin menegakkah Jakarta Bersyariah atau Jakarta Berpancasila?",FALSE,0,NA,2017-04-04 06:01:09,FALSE,NA,"849139761121972224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ranggapoejangga",66,TRUE,FALSE,NA,NA
"RT @GunRomli: FUI: NKRI Bersyariah Harga Mati, ini Sekjennya Al-Khaththath alias Gatot Pendukung Anies, mulai dr Jakarta Bersyariah https:/…",FALSE,0,NA,2017-04-04 06:01:02,FALSE,NA,"849139729152880640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ari_tri1",75,TRUE,FALSE,NA,NA
"Pgn rasanya bilang, kalo gue itu cemburu. Tapi...Gue gak berhak, gue bukan siapa-siapanya. :')
 
 Jakarta Bersyariah",FALSE,0,NA,2017-04-04 06:00:02,FALSE,NA,"849139478975266816",NA,"<a href=""http://tw.tanpaulus.my.id/"" rel=""nofollow"">Auto Follow (Tan Paulus)</a>","tanpaulus55",0,FALSE,FALSE,NA,NA
"RT @kangmeirza: Soal Spanduk ""Jakarta Bersyariah"", Anies Sebut Fitnahnya Sistematis. Kok beda sama pendukungnya @aniesbaswedan dilapangan y…",FALSE,0,NA,2017-04-04 05:59:46,FALSE,NA,"849139411249881088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SoundOfYogi",39,TRUE,FALSE,NA,NA
"RT @cagubnyinyir: Apakah Percaya! AnisSandi kolaborasi dgn Al Katrok BANTAH Jakarta BerSyariah? https://t.co/qzJHfvnP8R @1005Putra @ApManan…",FALSE,0,NA,2017-04-04 05:59:46,FALSE,NA,"849139410230681600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ApManan",1,TRUE,FALSE,NA,NA
